FIP,FIP2,Geography,countyGov,NACo Member,countySize,stateFips,countyFips,censusRegion,metroMicro,topGDPSector13,topEMPSector13
37197,37197,Yadkin County (NC),Yes,Yes,0,37,197,S,2,services,services
37199,37199,Yancey County (NC),Yes,Yes,0,37,199,S,0,services,services
38001,38001,Adams County (ND),Yes,Yes,0,38,1,MW,0,services,services
38003,38003,Barnes County (ND),Yes,Yes,0,38,3,MW,0,services,services
38005,38005,Benson County (ND),Yes,Yes,0,38,5,MW,0,government,government
38007,38007,Billings County (ND),Yes,Yes,0,38,7,MW,0,agriculture,services
38009,38009,Bottineau County (ND),Yes,Yes,0,38,9,MW,0,services,services
38011,38011,Bowman County (ND),Yes,Yes,0,38,11,MW,0,services,services
38013,38013,Burke County (ND),Yes,Yes,0,38,13,MW,0,services,services
38015,38015,Burleigh County (ND),Yes,Yes,1,38,15,MW,2,services,services
38017,38017,Cass County (ND),Yes,Yes,1,38,17,MW,2,services,services
38019,38019,Cavalier County (ND),Yes,Yes,0,38,19,MW,0,services,services
38021,38021,Dickey County (ND),Yes,Yes,0,38,21,MW,0,services,services
38023,38023,Divide County (ND),Yes,Yes,0,38,23,MW,0,services,services
38025,38025,Dunn County (ND),Yes,Yes,0,38,25,MW,0,raw materials,raw materials
38027,38027,Eddy County (ND),Yes,Yes,0,38,27,MW,0,services,services
38029,38029,Emmons County (ND),Yes,Yes,0,38,29,MW,0,agriculture,services
38031,38031,Foster County (ND),Yes,Yes,0,38,31,MW,0,services,services
38033,38033,Golden Valley County (ND),Yes,Yes,0,38,33,MW,0,services,services
38035,38035,Grand Forks County (ND),Yes,Yes,1,38,35,MW,2,services,services
38037,38037,Grant County (ND),Yes,Yes,0,38,37,MW,0,agriculture,agriculture
38039,38039,Griggs County (ND),Yes,Yes,0,38,39,MW,0,services,services
38041,38041,Hettinger County (ND),Yes,Yes,0,38,41,MW,0,agriculture,agriculture
38043,38043,Kidder County (ND),Yes,Yes,0,38,43,MW,0,agriculture,agriculture
38045,38045,LaMoure County (ND),Yes,Yes,0,38,45,MW,0,services,services
38047,38047,Logan County (ND),Yes,Yes,0,38,47,MW,0,agriculture,services
38049,38049,McHenry County (ND),Yes,Yes,0,38,49,MW,1,agriculture,agriculture
38051,38051,McIntosh County (ND),Yes,Yes,0,38,51,MW,0,services,services
38053,38053,McKenzie County (ND),Yes,Yes,0,38,53,MW,0,raw materials,services
38055,38055,McLean County (ND),Yes,Yes,0,38,55,MW,0,services,services
38057,38057,Mercer County (ND),Yes,Yes,0,38,57,MW,0,services,services
38059,38059,Morton County (ND),Yes,Yes,0,38,59,MW,2,services,services
38061,38061,Mountrail County (ND),Yes,Yes,0,38,61,MW,0,raw materials,services
38063,38063,Nelson County (ND),Yes,Yes,0,38,63,MW,0,agriculture,services
38065,38065,Oliver County (ND),Yes,Yes,0,38,65,MW,2,services,services
38067,38067,Pembina County (ND),Yes,Yes,0,38,67,MW,0,services,services
38069,38069,Pierce County (ND),Yes,Yes,0,38,69,MW,0,services,services
38071,38071,Ramsey County (ND),Yes,Yes,0,38,71,MW,0,services,services
38073,38073,Ransom County (ND),Yes,Yes,0,38,73,MW,0,services,services
38075,38075,Renville County (ND),Yes,Yes,0,38,75,MW,1,services,services
38077,38077,Richland County (ND),Yes,Yes,0,38,77,MW,1,services,services
38079,38079,Rolette County (ND),Yes,Yes,0,38,79,MW,0,government,government
38081,38081,Sargent County (ND),Yes,Yes,0,38,81,MW,0,manufacturing,manufacturing
38083,38083,Sheridan County (ND),Yes,Yes,0,38,83,MW,0,agriculture,agriculture
38085,38085,Sioux County (ND),Yes,Yes,0,38,85,MW,2,government,government
38087,38087,Slope County (ND),Yes,Yes,0,38,87,MW,0,agriculture,agriculture
38089,38089,Stark County (ND),Yes,Yes,0,38,89,MW,1,services,services
38091,38091,Steele County (ND),Yes,Yes,0,38,91,MW,0,services,agriculture
38093,38093,Stutsman County (ND),Yes,Yes,0,38,93,MW,1,services,services
38095,38095,Towner County (ND),Yes,Yes,0,38,95,MW,0,agriculture,agriculture
38097,38097,Traill County (ND),Yes,Yes,0,38,97,MW,0,services,services
38099,38099,Walsh County (ND),Yes,Yes,0,38,99,MW,0,services,services
38101,38101,Ward County (ND),Yes,Yes,1,38,101,MW,1,services,services
38103,38103,Wells County (ND),Yes,Yes,0,38,103,MW,0,services,services
38105,38105,Williams County (ND),Yes,Yes,0,38,105,MW,1,services,services
39001,39001,Adams County (OH),Yes,No,0,39,1,MW,0,services,services
39003,39003,Allen County (OH),Yes,No,1,39,3,MW,2,services,services
39005,39005,Ashland County (OH),Yes,No,1,39,5,MW,1,services,services
39007,39007,Ashtabula County (OH),Yes,No,1,39,7,MW,1,services,services
39009,39009,Athens County (OH),Yes,Yes,1,39,9,MW,1,services,services
39011,39011,Auglaize County (OH),Yes,Yes,0,39,11,MW,1,services,services
39013,39013,Belmont County (OH),Yes,Yes,1,39,13,MW,2,services,services
39015,39015,Brown County (OH),Yes,Yes,0,39,15,MW,2,services,services
39017,39017,Butler County (OH),Yes,No,1,39,17,MW,2,services,services
39019,39019,Carroll County (OH),Yes,Yes,0,39,19,MW,2,services,services
39021,39021,Champaign County (OH),Yes,Yes,0,39,21,MW,1,services,services
39023,39023,Clark County (OH),Yes,Yes,1,39,23,MW,2,services,services
39025,39025,Clermont County (OH),Yes,Yes,1,39,25,MW,2,services,services
39027,39027,Clinton County (OH),Yes,Yes,0,39,27,MW,1,services,services
39029,39029,Columbiana County (OH),Yes,No,1,39,29,MW,1,services,services
39031,39031,Coshocton County (OH),Yes,No,0,39,31,MW,1,services,services
39033,39033,Crawford County (OH),Yes,No,0,39,33,MW,1,services,services
39035,39035,Cuyahoga County (OH),Yes,Yes,2,39,35,MW,2,services,services
39037,39037,Darke County (OH),Yes,No,1,39,37,MW,1,services,services
39039,39039,Defiance County (OH),Yes,Yes,0,39,39,MW,1,services,services
39041,39041,Delaware County (OH),Yes,Yes,1,39,41,MW,2,services,services
39043,39043,Erie County (OH),Yes,Yes,1,39,43,MW,1,services,services
39045,39045,Fairfield County (OH),Yes,No,1,39,45,MW,2,services,services
39047,39047,Fayette County (OH),Yes,Yes,0,39,47,MW,1,services,services
39049,39049,Franklin County (OH),Yes,Yes,2,39,49,MW,2,services,services
39051,39051,Fulton County (OH),Yes,Yes,0,39,51,MW,2,services,services
39053,39053,Gallia County (OH),Yes,Yes,0,39,53,MW,1,services,services
39055,39055,Geauga County (OH),Yes,Yes,1,39,55,MW,2,services,services
39057,39057,Greene County (OH),Yes,Yes,1,39,57,MW,2,services,services
39059,39059,Guernsey County (OH),Yes,No,0,39,59,MW,1,services,services
39061,39061,Hamilton County (OH),Yes,Yes,2,39,61,MW,2,services,services
39063,39063,Hancock County (OH),Yes,No,1,39,63,MW,1,services,services
39065,39065,Hardin County (OH),Yes,No,0,39,65,MW,0,services,services
39067,39067,Harrison County (OH),Yes,No,0,39,67,MW,0,services,services
39069,39069,Henry County (OH),Yes,No,0,39,69,MW,0,services,services
39071,39071,Highland County (OH),Yes,No,0,39,71,MW,0,services,services
39073,39073,Hocking County (OH),Yes,Yes,0,39,73,MW,2,services,services
39075,39075,Holmes County (OH),Yes,Yes,0,39,75,MW,0,manufacturing,services
39077,39077,Huron County (OH),Yes,No,1,39,77,MW,1,services,services
39079,39079,Jackson County (OH),Yes,Yes,0,39,79,MW,1,services,services
39081,39081,Jefferson County (OH),Yes,Yes,1,39,81,MW,2,services,services
39083,39083,Knox County (OH),Yes,Yes,1,39,83,MW,1,services,services
39085,39085,Lake County (OH),Yes,Yes,1,39,85,MW,2,services,services
39087,39087,Lawrence County (OH),Yes,Yes,1,39,87,MW,2,services,services
39089,39089,Licking County (OH),Yes,No,1,39,89,MW,2,services,services
39091,39091,Logan County (OH),Yes,No,0,39,91,MW,1,services,services
39093,39093,Lorain County (OH),Yes,Yes,1,39,93,MW,2,services,services
39095,39095,Lucas County (OH),Yes,No,1,39,95,MW,2,services,services
39097,39097,Madison County (OH),Yes,Yes,0,39,97,MW,2,services,services
39099,39099,Mahoning County (OH),Yes,Yes,1,39,99,MW,2,services,services
39101,39101,Marion County (OH),Yes,Yes,1,39,101,MW,1,services,services
39103,39103,Medina County (OH),Yes,No,1,39,103,MW,2,services,services
39105,39105,Meigs County (OH),Yes,No,0,39,105,MW,0,services,services
39107,39107,Mercer County (OH),Yes,No,0,39,107,MW,1,services,services
39109,39109,Miami County (OH),Yes,No,1,39,109,MW,2,services,services
39111,39111,Monroe County (OH),Yes,No,0,39,111,MW,0,services,services
39113,39113,Montgomery County (OH),Yes,Yes,2,39,113,MW,2,services,services
39115,39115,Morgan County (OH),Yes,No,0,39,115,MW,0,services,services
39117,39117,Morrow County (OH),Yes,Yes,0,39,117,MW,2,services,services
39119,39119,Muskingum County (OH),Yes,Yes,1,39,119,MW,1,services,services
39121,39121,Noble County (OH),Yes,No,0,39,121,MW,0,services,services
39123,39123,Ottawa County (OH),Yes,Yes,0,39,123,MW,1,services,services
39125,39125,Paulding County (OH),Yes,Yes,0,39,125,MW,0,services,services
39127,39127,Perry County (OH),Yes,No,0,39,127,MW,2,services,services
39129,39129,Pickaway County (OH),Yes,No,1,39,129,MW,2,services,services
39131,39131,Pike County (OH),Yes,Yes,0,39,131,MW,0,services,services
39133,39133,Portage County (OH),Yes,Yes,1,39,133,MW,2,services,services
39135,39135,Preble County (OH),Yes,Yes,0,39,135,MW,0,services,services
39137,39137,Putnam County (OH),Yes,No,0,39,137,MW,0,services,services
39139,39139,Richland County (OH),Yes,Yes,1,39,139,MW,2,services,services
39141,39141,Ross County (OH),Yes,Yes,1,39,141,MW,1,services,services
39143,39143,Sandusky County (OH),Yes,Yes,1,39,143,MW,1,services,services
39145,39145,Scioto County (OH),Yes,Yes,1,39,145,MW,1,services,services
39147,39147,Seneca County (OH),Yes,No,1,39,147,MW,1,services,services
39149,39149,Shelby County (OH),Yes,No,0,39,149,MW,1,manufacturing,services
39151,39151,Stark County (OH),Yes,No,1,39,151,MW,2,services,services
39153,39153,Summit County (OH),Yes,Yes,2,39,153,MW,2,services,services
39155,39155,Trumbull County (OH),Yes,Yes,1,39,155,MW,2,services,services
39157,39157,Tuscarawas County (OH),Yes,No,1,39,157,MW,1,services,services
39159,39159,Union County (OH),Yes,Yes,1,39,159,MW,2,services,services
39161,39161,Van Wert County (OH),Yes,Yes,0,39,161,MW,1,services,services
39163,39163,Vinton County (OH),Yes,No,0,39,163,MW,0,services,services
39165,39165,Warren County (OH),Yes,Yes,1,39,165,MW,2,services,services
39167,39167,Washington County (OH),Yes,Yes,1,39,167,MW,1,services,services
39169,39169,Wayne County (OH),Yes,No,1,39,169,MW,1,services,services
39171,39171,Williams County (OH),Yes,Yes,0,39,171,MW,0,manufacturing,services
39173,39173,Wood County (OH),Yes,Yes,1,39,173,MW,2,services,services
39175,39175,Wyandot County (OH),Yes,Yes,0,39,175,MW,0,services,services
40001,40001,Adair County (OK),Yes,No,0,40,1,S,0,services,services
40003,40003,Alfalfa County (OK),Yes,Yes,0,40,3,S,0,services,services
40005,40005,Atoka County (OK),Yes,No,0,40,5,S,0,services,services
40007,40007,Beaver County (OK),Yes,Yes,0,40,7,S,0,services,agriculture
40009,40009,Beckham County (OK),Yes,Yes,0,40,9,S,1,services,services
40011,40011,Blaine County (OK),Yes,Yes,0,40,11,S,0,services,services
40013,40013,Bryan County (OK),Yes,Yes,0,40,13,S,1,services,services
40015,40015,Caddo County (OK),Yes,Yes,0,40,15,S,0,services,services
40017,40017,Canadian County (OK),Yes,Yes,1,40,17,S,2,services,services
40019,40019,Carter County (OK),Yes,No,0,40,19,S,1,services,services
40021,40021,Cherokee County (OK),Yes,Yes,0,40,21,S,1,services,government
40023,40023,Choctaw County (OK),Yes,No,0,40,23,S,0,services,services
40025,40025,Cimarron County (OK),Yes,Yes,0,40,25,S,0,services,agriculture
40027,40027,Cleveland County (OK),Yes,Yes,1,40,27,S,2,services,services
40029,40029,Coal County (OK),Yes,Yes,0,40,29,S,0,services,services
40031,40031,Comanche County (OK),Yes,No,1,40,31,S,2,services,government
40033,40033,Cotton County (OK),Yes,Yes,0,40,33,S,2,government,government
40035,40035,Craig County (OK),Yes,Yes,0,40,35,S,0,services,services
40037,40037,Creek County (OK),Yes,Yes,1,40,37,S,2,services,services
40039,40039,Custer County (OK),Yes,Yes,0,40,39,S,1,services,services
40041,40041,Delaware County (OK),Yes,Yes,0,40,41,S,0,services,services
40043,40043,Dewey County (OK),Yes,No,0,40,43,S,0,services,services
40045,40045,Ellis County (OK),Yes,No,0,40,45,S,0,services,services
40047,40047,Garfield County (OK),Yes,No,1,40,47,S,1,services,services
40049,40049,Garvin County (OK),Yes,No,0,40,49,S,0,services,services
40051,40051,Grady County (OK),Yes,Yes,1,40,51,S,2,services,services
40053,40053,Grant County (OK),Yes,Yes,0,40,53,S,0,services,agriculture
40055,40055,Greer County (OK),Yes,No,0,40,55,S,0,services,services
40057,40057,Harmon County (OK),Yes,Yes,0,40,57,S,0,services,agriculture
40059,40059,Harper County (OK),Yes,No,0,40,59,S,0,services,services
40061,40061,Haskell County (OK),Yes,Yes,0,40,61,S,0,services,services
40063,40063,Hughes County (OK),Yes,Yes,0,40,63,S,0,services,services
40065,40065,Jackson County (OK),Yes,Yes,0,40,65,S,1,government,government
40067,40067,Jefferson County (OK),Yes,Yes,0,40,67,S,0,services,services
40069,40069,Johnston County (OK),Yes,Yes,0,40,69,S,0,services,services
40071,40071,Kay County (OK),Yes,Yes,0,40,71,S,1,services,services
40073,40073,Kingfisher County (OK),Yes,No,0,40,73,S,0,services,services
40075,40075,Kiowa County (OK),Yes,Yes,0,40,75,S,0,services,services
40077,40077,Latimer County (OK),Yes,No,0,40,77,S,0,services,government
40079,40079,Le Flore County (OK),Yes,Yes,0,40,79,S,2,services,services
40081,40081,Lincoln County (OK),Yes,No,0,40,81,S,2,services,services
40083,40083,Logan County (OK),Yes,Yes,0,40,83,S,2,services,services
40085,40085,Love County (OK),Yes,Yes,0,40,85,S,0,government,government
40087,40087,McClain County (OK),Yes,Yes,0,40,87,S,2,services,services
40089,40089,McCurtain County (OK),Yes,No,0,40,89,S,0,services,services
40091,40091,McIntosh County (OK),Yes,Yes,0,40,91,S,0,services,services
40093,40093,Major County (OK),Yes,Yes,0,40,93,S,0,services,services
40095,40095,Marshall County (OK),Yes,Yes,0,40,95,S,0,services,services
40097,40097,Mayes County (OK),Yes,Yes,0,40,97,S,0,services,services
40099,40099,Murray County (OK),Yes,No,0,40,99,S,0,services,government
40101,40101,Muskogee County (OK),Yes,Yes,1,40,101,S,1,services,services
40103,40103,Noble County (OK),Yes,Yes,0,40,103,S,0,manufacturing,services
40105,40105,Nowata County (OK),Yes,No,0,40,105,S,0,services,services
40107,40107,Okfuskee County (OK),Yes,No,0,40,107,S,0,government,government
40109,40109,Oklahoma County (OK),Yes,Yes,2,40,109,S,2,services,services
40111,40111,Okmulgee County (OK),Yes,Yes,0,40,111,S,2,services,services
40113,40113,Osage County (OK),Yes,Yes,0,40,113,S,2,services,government
40115,40115,Ottawa County (OK),Yes,Yes,0,40,115,S,1,services,government
40117,40117,Pawnee County (OK),Yes,Yes,0,40,117,S,2,services,services
40119,40119,Payne County (OK),Yes,Yes,1,40,119,S,1,services,services
40121,40121,Pittsburg County (OK),Yes,Yes,0,40,121,S,1,services,services
40123,40123,Pontotoc County (OK),Yes,Yes,0,40,123,S,1,services,services
40125,40125,Pottawatomie County (OK),Yes,No,1,40,125,S,1,services,services
40127,40127,Pushmataha County (OK),Yes,No,0,40,127,S,0,services,services
40129,40129,Roger Mills County (OK),Yes,Yes,0,40,129,S,0,services,agriculture
40131,40131,Rogers County (OK),Yes,Yes,1,40,131,S,2,services,services
40133,40133,Seminole County (OK),Yes,Yes,0,40,133,S,0,services,services
40135,40135,Sequoyah County (OK),Yes,Yes,0,40,135,S,2,services,services
40137,40137,Stephens County (OK),Yes,Yes,0,40,137,S,1,services,services
40139,40139,Texas County (OK),Yes,Yes,0,40,139,S,1,raw materials,services
40141,40141,Tillman County (OK),Yes,Yes,0,40,141,S,0,services,services
40143,40143,Tulsa County (OK),Yes,Yes,2,40,143,S,2,services,services
40145,40145,Wagoner County (OK),Yes,Yes,1,40,145,S,2,services,services
40147,40147,Washington County (OK),Yes,Yes,1,40,147,S,1,services,services
40149,40149,Washita County (OK),Yes,Yes,0,40,149,S,0,services,services
40151,40151,Woods County (OK),Yes,Yes,0,40,151,S,0,services,services
40153,40153,Woodward County (OK),Yes,Yes,0,40,153,S,1,services,services
41001,41001,Baker County (OR),Yes,Yes,0,41,1,W,0,services,services
41003,41003,Benton County (OR),Yes,Yes,1,41,3,W,2,manufacturing,services
41005,41005,Clackamas County (OR),Yes,Yes,1,41,5,W,2,services,services
41007,41007,Clatsop County (OR),Yes,Yes,0,41,7,W,1,services,services
41009,41009,Columbia County (OR),Yes,Yes,0,41,9,W,2,services,services
41011,41011,Coos County (OR),Yes,Yes,1,41,11,W,1,services,services
41013,41013,Crook County (OR),Yes,Yes,0,41,13,W,1,services,services
41015,41015,Curry County (OR),Yes,Yes,0,41,15,W,1,services,services
41017,41017,Deschutes County (OR),Yes,Yes,1,41,17,W,2,services,services
41019,41019,Douglas County (OR),Yes,Yes,1,41,19,W,1,services,services
41021,41021,Gilliam County (OR),Yes,Yes,0,41,21,W,0,services,services
41023,41023,Grant County (OR),Yes,Yes,0,41,23,W,0,services,services
41025,41025,Harney County (OR),Yes,Yes,0,41,25,W,0,services,government
41027,41027,Hood River County (OR),Yes,Yes,0,41,27,W,1,services,services
41029,41029,Jackson County (OR),Yes,Yes,1,41,29,W,2,services,services
41031,41031,Jefferson County (OR),Yes,Yes,0,41,31,W,0,services,government
41033,41033,Josephine County (OR),Yes,Yes,1,41,33,W,2,services,services
41035,41035,Klamath County (OR),Yes,Yes,1,41,35,W,1,services,services
41037,41037,Lake County (OR),Yes,Yes,0,41,37,W,0,government,government
41039,41039,Lane County (OR),Yes,Yes,1,41,39,W,2,services,services
41041,41041,Lincoln County (OR),Yes,Yes,0,41,41,W,1,services,services
41043,41043,Linn County (OR),Yes,Yes,1,41,43,W,2,services,services
41045,41045,Malheur County (OR),Yes,Yes,0,41,45,W,1,services,services
41047,41047,Marion County (OR),Yes,Yes,1,41,47,W,2,services,services
41049,41049,Morrow County (OR),Yes,Yes,0,41,49,W,1,services,services
41051,41051,Multnomah County (OR),Yes,Yes,2,41,51,W,2,services,services
41053,41053,Polk County (OR),Yes,Yes,1,41,53,W,2,services,services
41055,41055,Sherman County (OR),Yes,Yes,0,41,55,W,0,services,services
41057,41057,Tillamook County (OR),Yes,Yes,0,41,57,W,0,services,services
41059,41059,Umatilla County (OR),Yes,Yes,1,41,59,W,1,services,services
41061,41061,Union County (OR),Yes,Yes,0,41,61,W,1,services,services
41063,41063,Wallowa County (OR),Yes,Yes,0,41,63,W,0,services,services
41065,41065,Wasco County (OR),Yes,Yes,0,41,65,W,1,services,services
41067,41067,Washington County (OR),Yes,Yes,2,41,67,W,2,manufacturing,services
41069,41069,Wheeler County (OR),Yes,Yes,0,41,69,W,0,manufacturing,agriculture
41071,41071,Yamhill County (OR),Yes,Yes,1,41,71,W,2,services,services
42001,42001,Adams County (PA),Yes,Yes,1,42,1,NE,2,services,services
42003,42003,Allegheny County (PA),Yes,Yes,2,42,3,NE,2,services,services
42005,42005,Armstrong County (PA),Yes,Yes,1,42,5,NE,2,services,services
42007,42007,Beaver County (PA),Yes,Yes,1,42,7,NE,2,services,services
42009,42009,Bedford County (PA),Yes,Yes,0,42,9,NE,0,services,services
42011,42011,Berks County (PA),Yes,Yes,1,42,11,NE,2,services,services
42013,42013,Blair County (PA),Yes,No,1,42,13,NE,2,services,services
42015,42015,Bradford County (PA),Yes,Yes,1,42,15,NE,1,services,services
